vikramajit,NN,O
of,NN,O
the,CD,O
indian,IN,O
succession,DT,B-LEGAL
act,JJ,O
1925,NN,O
which,NN,O
applies,CD,O
to,WDT,O
christians,VBZ,O
in,TO,O
india,NNS,O
the,IN,O
domicile,VBP,O
of,DT,O
origin,NN,O
of,IN,O
an,NN,O
illegitimate,IN,B-LEGAL
child,DT,I-LEGAL
is,NN,O
in,NN,O
the,VBZ,O
country,IN,O
in,DT,O
which,NN,O
at,IN,O
the,WDT,O
time,IN,O
of,DT,O
his,NN,O
birth,IN,O
his,PRP$,O
mother,NN,O
is,PRP$,O
domiciled,NN,O
this,VBZ,O
indicates,VBN,O
that,DT,O
priority,VBZ,O
preference,IN,O
and,NN,O
pre,NN,O
eminence,CC,O
is,NN,O
given,NN,O
to,VBZ,O
the,VBN,O
mother,TO,O
over,DT,O
the,NN,O
father,IN,B-LEGAL
of,DT,O
the,NN,O
concerned,IN,O
child,DT,O
8,JJ,O
in,NN,O
the,CD,O
united,IN,O
kingdom,DT,O
the,JJ,O
children,NN,O
act,DT,O
1989,NNS,O
allocates,NN,O
parental,CD,O
responsibility,VBZ,O
which,JJ,O
includes,NN,O
all,WDT,O
rights,VBZ,O
duties,DT,O
powers,NNS,O
responsibilities,NNS,O
and,NNS,O
authority,NNS,O
of,CC,O
a,NN,O
parent,IN,O
over,DT,O
the,NN,O
child,IN,O
and,DT,O
his,NN,O
her,CC,O
property,PRP$,O
according,PRP$,O
to,NN,O
section,VBG,O
22,TO,O
of,NN,O
that,CD,O
act,IN,O
parental,DT,O
custody,NN,B-LEGAL
of,JJ,O
a,NN,O
child,IN,O
born,DT,O
of,NN,O
unwed,NN,O
parents,IN,O
is,JJ,O
with,NNS,O
the,VBZ,O
mother,IN,O
in,DT,O
all,NN,O
cases,IN,O
and,DT,O
additionally,NNS,O
with,CC,O
the,RB,O
father,IN,B-LEGAL
provided,DT,O
he,NN,O
has,VBD,O
acquired,PRP,O
responsibility,VBZ,O
in,VBN,O
accordance,NN,O
with,IN,O
the,NN,O
provisions,IN,O
of,DT,O
the,NNS,O
act,IN,O
to,DT,O
acquire,NN,O
responsibility,TO,O
he,VB,O
would,NN,O
have,PRP,O
to,MD,O
register,VB,O
as,TO,O
the,VB,O
child,IN,O
s,DT,O
father,NN,B-LEGAL
execute,VBZ,O
a,RB,O
parental,VB,O
responsibility,DT,O
agreement,JJ,O
with,NN,O
the,NN,O
mother,IN,O
or,DT,O
obtain,NN,O
a,CC,O
court,VB,O
order,DT,O
giving,NN,O
him,NN,O
parental,VBG,O
responsibility,PRP,O
over,JJ,O
the,NN,O
child,IN,O
in,DT,O
the,NN,O
usa,IN,O
each,DT,O
state,JJ,O
has,DT,O
different,NN,O
child,VBZ,O
custody,JJ,B-LEGAL
laws,NN,O
but,NN,O
predominantly,NNS,O
the,CC,O
mother,RB,O
has,DT,O
full,NN,O
legal,VBZ,O
and,JJ,O
physical,JJ,O
custody,CC,B-LEGAL
from,JJ,O
the,NN,O
time,IN,O
the,DT,O
child,NN,O
is,DT,O
born,NN,O
unless,VBZ,O
an,VBN,O
unmarried,IN,O
father,DT,B-LEGAL
establishes,JJ,O
his,NN,O
paternity,VBZ,O
over,PRP$,O
the,NN,O
child,IN,O
it,DT,O
is,NN,O
generally,PRP,O
difficult,VBZ,O
for,RB,O
him,JJ,O
to,IN,O
defeat,PRP,O
or,TO,O
overwhelm,VB,O
the,CC,O
preferential,VB,O
claims,DT,O
of,JJ,O
the,NNS,O
mother,IN,O
to,DT,O
the,NN,O
custody,TO,B-LEGAL
however,DT,O
some,NN,O
states,RB,O
assume,DT,O
that,NNS,O
both,VBP,O
parents,IN,O
who,DT,O
sign,NNS,O
the,WP,O
child,VBP,O
s,DT,O
birth,NN,O
certificate,VBD,O
have,JJ,O
joint,NN,O
custody,VBP,B-LEGAL
regardless,VBN,O
of,NN,O
whether,NN,O
they,IN,O
are,IN,O
married,PRP,O
in,VBP,O
ireland,VBN,O
section,IN,O
64,NN,O
of,NN,O
the,CD,O
guardianship,IN,B-LEGAL
of,DT,O
infants,NN,O
act,IN,O
1964,NNS,O
ordains,JJ,O
the,CD,O
mother,VBZ,O
of,DT,O
an,NN,O
illegitimate,IN,O
infant,DT,O
shall,NN,O
be,NN,O
guardian,MD,O
of,VB,O
the,JJ,O
infant,IN,O
unless,DT,O
the,NN,O
mother,IN,O
agrees,DT,O
to,NN,O
sign,VBZ,O
a,TO,O
statutory,VB,O
declaration,DT,B-LEGAL
an,JJ,O
unmarried,NN,O
father,DT,B-LEGAL
must,JJ,O
apply,NN,O
to,MD,O
the,VB,O
court,TO,O
in,DT,O
order,NN,O
to,IN,O
become,NN,O
a,TO,O
legal,VB,O
guardian,DT,O
of,JJ,O
his,NN,O
child,IN,O
article,PRP$,O
176,NN,O
of,NN,O
the,CD,O
family,IN,B-LEGAL
code,DT,O
of,NN,O
the,NN,O
philippines,IN,O
explicitly,DT,O
provides,NNS,O
that,RB,O
illegitimate,VBZ,O
children,IN,O
shall,NN,O
use,NNS,O
the,MD,O
surname,VB,O
and,DT,O
shall,NN,O
be,CC,O
under,MD,O
the,VB,O
parental,IN,O
authority,DT,O
of,JJ,O
their,NN,O
mother,IN,O
and,PRP$,O
shall,NN,O
be,CC,O
entitled,MD,O
to,VB,O
support,VBN,O
in,TO,O
conformity,VB,O
with,IN,O
this,NN,O
code,IN,O
this,DT,O
position,NN,O
obtains,DT,O
regardless,NN,O
of,VBZ,O
whether,NN,O
the,IN,O
father,IN,B-LEGAL
admits,DT,O
paternity,NN,O
in,VBZ,O
2004,NN,O
the,IN,O
supreme,CD,O
court,DT,O
of,JJ,O
the,NN,O
philippines,IN,O
in,DT,O
joey,NNS,O
d,IN,O
briones,NN,O
v,NN,O
maricel,NNS,O
p,VBP,O
miguel,JJ,O
et,NN,O
al,NN,O
gr,FW,O
no,NN,O
156343,NN,O
held,DT,O
that,CD,O
an,VBD,O
illegitimate,IN,B-LEGAL
child,DT,I-LEGAL
is,NN,O
under,NN,O
the,VBZ,O
sole,IN,O
parental,DT,O
authority,JJ,O
of,JJ,O
the,NN,O
mother,IN,O
the,DT,O
law,NN,O
in,DT,O
new,NN,O
zealand,IN,O
as,JJ,O
laid,NN,O
out,IN,O
in,VBN,O
section,RP,O
17,IN,O
of,NN,O
the,CD,O
care,IN,O
of,DT,O
children,NN,O
act,IN,O
2004,NNS,O
is,JJ,O
that,CD,O
the,VBZ,O
mother,IN,O
of,DT,O
a,NN,O
child,IN,O
is,DT,O
the,NN,O
sole,VBZ,O
guardian,DT,O
if,JJ,O
she,NN,O
is,IN,O
not,PRP,O
married,VBZ,O
to,RB,O
or,VBN,O
in,TO,O
civil,CC,O
union,IN,O
with,JJ,O
or,NN,O
living,IN,O
as,CC,O
a,VBG,O
de,IN,O
facto,DT,O
partner,FW,O
with,FW,O
the,NN,O
father,IN,B-LEGAL
of,DT,O
the,NN,O
child,IN,O
at,DT,O
any,NN,O
time,IN,O
during,DT,O
the,NN,O
period,IN,O
beginning,DT,O
with,NN,O
the,VBG,O
conception,IN,O
of,DT,O
the,NN,O
child,IN,O
and,DT,O
ending,NN,O
with,CC,O
the,VBG,O
birth,IN,O
of,DT,O
the,NN,O
child,IN,O
in,DT,O
south,NN,O
africa,IN,O
according,JJ,O
to,JJ,O
the,VBG,O
children,TO,O
s,DT,O
act,NNS,O
no,VBP,O
38,NN,O
of,DT,O
2005,CD,O
parental,IN,O
responsibility,CD,O
includes,JJ,O
the,NN,O
responsibility,VBZ,O
and,DT,O
the,NN,O
right,CC,O
a,DT,O
to,NN,O
care,DT,O
for,TO,O
the,NN,O
child,IN,O
b,DT,O
to,NN,O
maintain,NN,O
contact,TO,O
with,VB,O
the,NN,O
child,IN,O
c,DT,O
to,NN,O
act,NN,O
as,TO,O
guardian,VB,O
of,IN,O
the,NN,O
child,IN,O
and,DT,O
d,NN,O
to,CC,O
contribute,NN,O
to,TO,O
the,VB,O
maintenance,TO,B-LEGAL
of,DT,O
the,NN,O
child,IN,O
the,DT,O
biological,NN,O
mother,DT,O
of,JJ,O
a,NN,O
child,IN,O
whether,DT,O
married,NN,O
or,IN,O
unmarried,JJ,O
has,CC,O
full,JJ,O
parental,VBZ,O
responsibilities,JJ,O
and,JJ,O
rights,NNS,O
in,CC,O
respect,NNS,O
of,IN,O
the,NN,O
child,IN,O
the,DT,O
father,NN,B-LEGAL
has,DT,O
full,NN,O
parental,VBZ,O
responsibility,JJ,O
if,JJ,O
he,NN,O
is,IN,O
married,PRP,O
to,VBZ,O
the,VBN,O
mother,TO,O
or,DT,O
if,NN,O
he,CC,O
was,IN,O
married,PRP,O
to,VBD,O
her,VBN,O
at,TO,O
the,PRP$,O
time,IN,O
of,DT,O
the,NN,O
child,IN,O
s,DT,O
conception,NN,O
or,JJ,O
at,NN,O
the,CC,O
time,IN,O
of,DT,O
the,NN,O
child,IN,O
s,DT,O
birth,NN,O
or,JJ,O
any,NN,O
time,CC,O
in,DT,O
between,NN,O
or,IN,O
if,IN,O
at,CC,O
the,IN,O
time,IN,O
of,DT,O
the,NN,O
child,IN,O
s,DT,O
birth,NN,O
he,VBD,O
was,NN,O
living,PRP,O
with,VBD,O
the,VBG,O
mother,IN,O
in,DT,O
a,NN,O
permanent,IN,O
life,DT,O
partnership,JJ,O
or,NN,O
if,NN,O
he,CC,O
i,IN,O
consents,PRP,O
to,VBZ,O
be,NNS,O
identified,TO,O
or,VB,O
successfully,VBN,O
applies,CC,O
in,RB,O
terms,NNS,O
of,IN,O
section,NNS,O
26,IN,O
to,NN,O
be,CD,O
identified,TO,O
as,VB,O
the,VBN,O
child,IN,O
s,DT,O
father,NN,B-LEGAL
or,VBZ,O
pays,RB,O
damages,CC,O
in,VBZ,O
terms,NNS,O
of,IN,O
customary,NNS,O
law,IN,O
ii,JJ,O
contributes,NN,O
or,NN,O
has,VBZ,O
attempted,CC,O
in,VBZ,O
good,VBN,O
faith,IN,O
to,JJ,O
contribute,NN,O
to,TO,O
the,VB,O
child,TO,O
s,DT,O
upbringing,NN,O
for,NN,O
a,VBG,O
reasonable,IN,O
period,DT,O
and,JJ,O
iii,NN,O
contributes,CC,O
or,JJ,O
has,NNS,O
attempted,CC,O
in,VBZ,O
good,VBN,O
faith,IN,O
to,JJ,O
contribute,NN,O
towards,TO,O
expenses,VB,O
in,NNS,O
connection,NNS,O
with,IN,O
the,NN,O
maintenance,IN,B-LEGAL
of,DT,O
the,NN,O
child,IN,O
for,DT,O
a,NN,O
reasonable,IN,O
period,DT,O
this,JJ,O
conspectus,NN,O
indicates,DT,O
that,NN,O
the,VBZ,O
preponderant,IN,O
position,DT,O
that,JJ,O
it,NN,O
is,IN,O
the,PRP,O
unwed,VBZ,O
mother,DT,O
who,JJ,O
possesses,NN,O
primary,WP,O
custodial,VBZ,O
and,JJ,O
guardianship,JJ,B-LEGAL
rights,CC,O
with,JJ,O
regard,NNS,O
to,IN,O
her,NN,O
children,TO,O
and,PRP$,O
that,NNS,O
the,CC,O
father,IN,B-LEGAL
is,DT,O
not,NN,O
conferred,VBZ,O
with,RB,O
an,VBN,O
equal,IN,O
position,DT,O
merely,JJ,O
by,NN,O
virtue,RB,O
of,IN,O
his,NN,O
having,IN,O
fathered,PRP$,O
the,VBG,O
child,VBN,O
this,DT,O
analysis,NN,O
should,DT,O
assist,NN,O
us,MD,O
in,VB,O
a,PRP,O
meaningful,IN,O
dynamic,DT,O
and,JJ,O
enduring,JJ,O
interpretation,CC,O
of,VBG,O
the,NN,O
law,IN,O
as,DT,O
it,NN,O
exists,IN,O
in,PRP,O
india,VBZ,O
9,IN,O
it,NN,O
is,CD,O
thus,PRP,O
abundantly,VBZ,O
clear,RB,O
that,RB,O
the,JJ,O
predominant,IN,O
legal,DT,O
thought,JJ,O
in,JJ,O
different,VBN,O
civil,IN,O
and,JJ,O
common,JJ,O
law,CC,O
jurisdictions,JJ,O
spanning,NN,O
the,NNS,O
globe,VBG,O
as,DT,O
well,NN,O
as,RB,O
in,RB,O
different,IN,O
statutes,IN,O
within,JJ,O
india,NNS,O
is,IN,O
to,NN,O
bestow,VBZ,O
guardianship,TO,B-LEGAL
and,VB,O
related,NN,O
rights,CC,O
to,JJ,O
the,NNS,O
mother,TO,O
of,DT,O
a,NN,O
child,IN,O
born,DT,O
outside,NN,O
of,VBN,O
wedlock,IN,O
avowedly,IN,O
the,NN,O
mother,RB,O
is,DT,O
best,NN,O
suited,VBZ,O
to,RB,O
care,VBN,O
for,TO,O
her,VB,O
offspring,IN,O
so,PRP$,O
aptly,NN,O
and,RB,O
comprehensively,RB,O
conveyed,CC,O
in,RB,O
hindi,VBN,O
by,IN,O
the,NN,O
word,IN,O
mamta,DT,O
furthermore,NN,O
recognizing,NN,O
her,RB,O
maternity,VBG,O
would,PRP$,O
obviate,NN,O
the,MD,O
necessity,VB,O
of,DT,O
determining,NN,O
paternity,IN,O
in,VBG,O
situations,NN,O
such,IN,O
this,NNS,O
where,JJ,O
the,DT,O
father,WRB,B-LEGAL
has,DT,O
not,NN,O
exhibited,VBZ,O
any,RB,O
concern,VBN,O
for,DT,O
his,NN,O
offspring,IN,O
giving,PRP$,O
him,VBG,O
legal,VBG,O
recognition,PRP,O
would,JJ,O
be,NN,O
an,MD,O
exercise,VB,O
in,DT,O
futility,NN,O
in,IN,O
today,NN,O
s,IN,O
society,NN,O
where,VBP,O
women,NN,O
are,WRB,O
increasingly,NNS,O
choosing,VBP,O
to,RB,O
raise,VBG,O
their,TO,O
children,VB,O
alone,PRP$,O
we,NNS,O
see,RB,O
no,PRP,O
purpose,VBP,O
in,DT,O
imposing,NN,O
an,IN,O
unwilling,VBG,O
and,DT,O
unconcerned,JJ,O
father,CC,B-LEGAL
on,JJ,O
an,NN,O
otherwise,IN,O
viable,DT,O
family,RB,B-LEGAL
nucleus,JJ,O
it,NN,O
seems,IN,O
to,PRP,O
us,VBZ,O
that,TO,O
a,PRP,O
man,IN,O
who,DT,O
has,NN,O
chosen,WP,O
to,VBZ,O
forsake,VBN,O
his,TO,O
duties,VB,O
and,PRP$,O
responsibilities,NNS,O
is,CC,O
not,NNS,O
a,VBZ,O
necessary,RB,O
constituent,DT,O
for,JJ,O
the,NN,O
wellbeing,IN,O
of,DT,O
the,NN,O
child,IN,O
the,DT,O
appellant,NN,O
has,DT,O
taken,NN,O
care,VBZ,O
to,VBN,O
clarify,NN,O
that,TO,O
should,VB,O
her,DT,O
son,MD,O
s,PRP$,O
father,NN,B-LEGAL
evince,NN,O
any,RB,O
interest,RB,O
in,DT,O
his,NN,O
son,IN,O
she,PRP$,O
would,NN,O
not,PRP,O
object,MD,O
to,RB,O
his,VB,O
participation,TO,O
in,PRP$,O
the,NN,O
litigation,IN,O
or,DT,O
in,NN,O
the,CC,O
event,IN,O
of,DT,O
its,NN,O
culmination,IN,O
for,PRP$,O
the,NN,O
custody,IN,B-LEGAL
issue,DT,O
to,NN,O
be,NN,O
revisited,TO,O
although,VB,O
the,VBN,O
guardian,IN,O
court,DT,O
needs,JJ,O
no,NN,O
such,VBZ,O
concession,DT,O
the,JJ,O
mother,NN,O
s,DT,O
intent,NN,O
in,JJ,O
insisting,NN,O
that,IN,O
the,VBG,O
father,IN,B-LEGAL
should,DT,O
not,NN,O
be,MD,O
publically,RB,O
notified,VB,O
seems,RB,O
to,VBN,O
us,VBZ,O
not,TO,O
to,PRP,O
be,RB,O
unreasonable,TO,O
10,VB,O
we,JJ,O
feel,CD,O
it,PRP,O
necessary,VBP,O
to,PRP,O
add,JJ,O
that,TO,O
the,VB,O
purpose,IN,O
of,DT,O
our,NN,O
analysis,IN,O
of,PRP$,O
the,NN,O
law,IN,O
in,DT,O
other,NN,O
countries,IN,O
was,JJ,O
to,NNS,O
arrive,VBD,O
at,TO,O
a,VB,O
holistic,IN,O
understanding,DT,O
of,JJ,O
what,NN,O
a,IN,O
variety,WP,O
of,DT,O
jurisdictions,NN,O
felt,IN,O
would,NNS,O
be,NNS,O
in,MD,O
the,VB,O
best,IN,O
interest,DT,O
of,JJS,O
the,NN,O
child,IN,O
it,DT,O
was,NN,O
not,PRP,O
as,VBD,O
learned,RB,O
counsel,RB,O
suggested,JJ,O
to,NN,O
understand,VBD,O
the,TO,O
tenets,VB,O
of,DT,O
christian,NNS,O
law,IN,O
india,JJ,O
is,NN,O
a,NN,O
secular,VBZ,O
nation,DT,O
and,JJ,O
it,NN,O
is,CC,O
a,PRP,O
cardinal,VBZ,O
necessity,DT,O
that,JJ,O
religion,NN,O
be,IN,O
distanced,NN,O
from,VB,O
law,VBN,O
therefore,IN,O
the,NN,O
task,IN,O
before,DT,O
us,NN,O
is,IN,O
to,PRP,O
interpret,VBZ,O
the,TO,O
law,VB,O
of,DT,O
the,NN,O
land,IN,O
not,DT,O
in,NN,O
light,RB,O
of,IN,O
the,NN,O
tenets,IN,O
of,DT,O
the,NNS,O
parties,IN,O
religion,DT,O
but,NNS,O
in,NN,O
keeping,CC,O
with,IN,O
legislative,VBG,O
intent,IN,O
and,JJ,O
prevailing,NN,O
case,CC,O
law,VBG,O
11,NN,O
it,NN,O
is,CD,O
imperative,PRP,O
that,VBZ,O
the,JJ,O
rights,IN,O
of,DT,O
the,NNS,O
mother,IN,O
must,DT,O
also,NN,O
be,MD,O
given,RB,O
due,VB,O
consideration,VBN,O
as,JJ,O
ms,NN,O
malhotra,IN,O
learned,NN,O
senior,NN,O
counsel,VBD,O
for,JJ,O
the,NN,O
appellant,IN,O
has,DT,O
eloquently,NN,O
argued,VBZ,O
the,RB,O
appellant,VBN,O
s,DT,O
fundamental,JJ,O
right,NN,O
of,JJ,O
privacy,NN,O
would,IN,O
be,NN,O
violated,MD,O
if,VB,O
she,VBN,O
is,IN,O
forced,PRP,O
to,VBZ,O
disclose,VBN,O
the,TO,O
name,VB,O
and,DT,O
particulars,NN,O
of,CC,O
the,NNS,O
father,IN,B-LEGAL
of,DT,O
her,NN,O
child,IN,O
any,PRP$,O
responsible,NN,O
man,DT,O
would,JJ,O
keep,NN,O
track,MD,O
of,VB,O
his,NN,O
offspring,IN,O
and,PRP$,O
be,NN,O
concerned,CC,O
for,VB,O
the,VBN,O
welfare,IN,O
of,DT,O
the,NN,O
child,IN,O
he,DT,O
has,NN,O
brought,PRP,O
into,VBZ,O
the,VBN,O
world,IN,O
this,DT,O
does,NN,O
not,DT,O
appear,VBZ,O
to,RB,O
be,VB,O
so,TO,O
in,VB,O
the,RB,O
present,IN,O
case,DT,O
on,JJ,O
a,NN,O
perusal,IN,O
of,DT,O
the,NN,O
pleading,IN,O
as,DT,O
they,NN,O
presently,IN,O
portray,PRP,O
furthermore,RB,O
christian,VBP,O
unwed,RB,O
mothers,JJ,O
in,JJ,O
india,NNS,O
are,IN,O
disadvantaged,NN,O
when,VBP,O
compared,VBN,O
to,WRB,O
their,VBN,O
hindu,TO,B-LEGAL
counterparts,PRP$,O
who,NN,O
are,NNS,O
the,WP,O
natural,VBP,O
guardians,DT,O
of,JJ,O
their,NNS,O
illegitimate,IN,O
children,PRP$,O
by,JJ,O
virtue,NNS,O
of,IN,O
their,NN,O
maternity,IN,O
alone,PRP$,O
without,NN,O
the,RB,O
requirement,IN,O
of,DT,O
any,NN,O
notice,IN,O
to,DT,O
the,NN,O
putative,TO,O
fathers,DT,O
it,JJ,O
would,NNS,O
be,PRP,O
apposite,MD,O
for,VB,O
us,RB,O
to,IN,O
underscore,PRP,O
that,TO,O
our,VB,O
directive,IN,O
principles,PRP$,O
envision,JJ,O
the,NNS,O
existence,VBP,O
of,DT,O
a,NN,O
uniform,IN,O
civil,DT,O
code,JJ,O
but,JJ,O
this,NN,O
remains,CC,O
an,DT,O
unaddressed,VBZ,O
constitutional,DT,O
expectation,JJ,O
12,JJ,O
we,NN,O
recognize,CD,O
that,PRP,O
the,VBP,O
father,IN,B-LEGAL
s,DT,O
right,NN,O
to,NN,O
be,NN,O
involved,TO,O
in,VB,O
his,VBN,O
child,IN,O
s,PRP$,O
life,NN,O
may,JJ,O
be,NN,O
taken,MD,O
away,VB,O
if,VBN,O
section,RB,O
11,IN,O
is,NN,O
read,CD,O
in,VBZ,O
such,VBN,O
a,IN,O
manner,JJ,O
that,DT,O
he,NN,O
is,IN,O
not,PRP,O
given,VBZ,O
notice,RB,O
but,VBN,O
given,NN,O
his,CC,O
lack,VBN,O
of,PRP$,O
involvement,NN,O
in,IN,O
the,NN,O
child,IN,O
s,DT,O
life,NN,O
we,JJ,O
find,NN,O
no,PRP,O
reason,VBP,O
to,DT,O
prioritize,NN,O
his,TO,O
rights,VB,O
over,PRP$,O
those,NNS,O
of,IN,O
the,DT,O
mother,IN,O
or,DT,O
her,NN,O
child,CC,O
additionally,PRP$,O
given,NN,O
that,RB,O
the,VBN,O
appellant,IN,O
has,DT,O
already,NN,O
issued,VBZ,O
notice,RB,O
to,VBN,O
the,NN,O
public,TO,O
in,DT,O
general,NN,O
by,IN,O
way,JJ,O
of,IN,O
a,NN,O
publication,IN,O
in,DT,O
a,NN,O
national,IN,O
daily,DT,O
and,JJ,O
has,NN,O
submitted,CC,O
an,VBZ,O
affidavit,VBN,O
stating,DT,O
that,NN,O
her,VBG,O
guardianship,IN,B-LEGAL
rights,PRP$,O
may,NN,O
be,NNS,O
revoked,MD,O
altered,VB,O
or,VBN,O
amended,JJ,O
if,CC,O
at,VBN,O
any,IN,O
point,IN,O
the,DT,O
father,NN,B-LEGAL
of,DT,O
the,NN,O
child,IN,O
objects,DT,O
to,NN,O
them,VBZ,O
the,TO,O
rights,PRP,O
nay,DT,O
duty,NNS,O
of,VBP,O
the,NN,O
father,IN,B-LEGAL
have,DT,O
been,NN,O
more,VBP,O
than,VBN,O
adequately,JJR,O
protected,IN,O
13,RB,O
the,VBN,O
issue,CD,O
at,DT,O
hand,NN,O
is,IN,O
the,NN,O
interpretation,VBZ,O
of,DT,O
section,NN,O
11,IN,O
of,NN,O
the,CD,O
act,IN,O
as,DT,O
the,NN,O
intention,IN,O
of,DT,O
the,NN,O
act,IN,O
is,DT,O
to,NN,O
protect,VBZ,O
the,TO,O
welfare,VB,O
of,DT,O
the,NN,O
child,IN,O
the,DT,O
applicability,NN,O
of,DT,O
section,NN,O
11,IN,O
would,NN,O
have,CD,O
to,MD,O
be,VB,O
read,TO,O
accordingly,VB,O
in,VBN,O
laxmi,RB,O
kant,IN,O
pandey,JJ,O
v,JJ,O
union,NN,O
of,NNP,O
india,NN,O
manu,IN,O
sc,JJ,O
0080,NN,O
1985manu,NN,O
sc,CD,O
0080,CD,O
1985,NN,O
1985,CD,O
supp,CD,O
scc,CD,O
701,NN,O
this,VBD,O
court,CD,O
prohibited,DT,O
notice,NN,O
of,VBD,O
guardianship,NN,B-LEGAL
applications,IN,O
from,NN,O
being,NNS,O
issued,IN,O
to,VBG,O
the,VBN,O
biological,TO,O
parents,DT,O
of,JJ,O
a,NNS,O
child,IN,O
in,DT,O
order,NN,O
to,IN,O
prevent,NN,O
them,TO,O
from,VB,O
tracing,PRP,O
the,IN,O
adoptive,VBG,O
parents,DT,O
and,JJ,O
the,NNS,O
child,CC,O
although,DT,O
the,NN,O
guardians,IN,O
and,DT,O
wards,NNS,O
act,CC,O
was,NNS,O
not,NN,O
directly,VBD,O
attracted,RB,O
in,RB,O
that,VBN,O
case,IN,O
nevertheless,DT,O
it,NN,O
is,IN,O
important,PRP,O
as,VBZ,O
it,JJ,O
reiterates,IN,O
that,PRP,O
the,VBZ,O
welfare,IN,O
of,DT,O
the,NN,O
child,IN,O
takes,DT,O
priority,NN,O
above,VBZ,O
all,NN,O
else,IN,O
including,DT,O
the,RB,O
rights,VBG,O
of,DT,O
the,NNS,O
parents,IN,O
in,DT,O
the,NNS,O
present,IN,O
case,DT,O
we,JJ,O
do,NN,O
not,PRP,O
find,VBP,O
any,RB,O
indication,VB,O
that,DT,O
the,NN,O
welfare,IN,O
of,DT,O
the,NN,O
child,IN,O
would,DT,O
be,NN,O
undermined,MD,O
if,VB,O
the,VBN,O
appellant,IN,O
is,DT,O
not,NN,O
compelled,VBZ,O
to,RB,O
disclose,VBN,O
the,TO,O
identity,VB,O
of,DT,O
the,NN,O
father,IN,B-LEGAL
or,DT,O
that,NN,O
court,CC,O
notice,IN,O
is,NN,O
mandatory,NN,O
in,VBZ,O
the,JJ,O
child,IN,O
s,DT,O
interest,NN,O
on,JJ,O
the,NN,O
contrary,IN,O
we,DT,O
find,JJ,O
that,PRP,O
this,VBP,O
may,IN,O
well,DT,O
protect,MD,O
the,RB,O
child,VB,O
from,DT,O
social,NN,O
stigma,IN,O
and,JJ,O
needless,NN,O
controversy,CC,O
14,JJ,O
even,NN,O
in,CD,O
the,RB,O
absence,IN,O
of,DT,O
laxmi,NN,O
kant,IN,O
pandey,NN,O
we,JJ,O
are,NN,O
not,PRP,O
like,VBP,O
mariners,RB,O
in,IN,O
unchartered,NNS,O
troubled,IN,O
seas,JJ,O
the,JJ,O
observations,VBD,O
of,DT,O
a,NNS,O
three,IN,O
judge,DT,O
bench,CD,O
of,NN,O
this,NN,O
court,IN,O
in,DT,O
githa,NN,O
hariharan,IN,O
v,NN,O
reserve,NN,O
bank,NNP,O
of,NN,O
india,NN,O
manu,IN,O
sc,JJ,O
0117,NN,O
1999manu,NN,O
sc,CD,O
0117,CD,O
1999,NN,O
1999,CD,O
2,CD,O
scc,CD,O
228,CD,O
are,NN,O
readily,CD,O
recollected,VBP,O
the,RB,O
rbi,VBN,O
had,DT,O
refused,NN,O
to,VBD,O
accept,VBN,O
an,TO,O
application,VB,O
for,DT,O
a,NN,O
fixed,IN,O
deposit,DT,O
in,JJ,O
the,NN,O
name,IN,O
of,DT,O
the,NN,O
child,IN,O
signed,DT,O
solely,NN,O
by,VBD,O
the,RB,O
mother,IN,O
in,DT,O
the,NN,O
context,IN,O
of,DT,O
section,NN,O
6,IN,O
of,NN,O
the,CD,O
hindu,IN,B-LEGAL
minority,DT,B-LEGAL
and,JJ,O
guardianship,NN,B-LEGAL
act,CC,O
as,NN,O
well,NN,O
as,RB,O
section,RB,O
19,IN,O
of,NN,O
the,CD,O
guardians,IN,O
and,DT,O
wards,NNS,O
act,CC,O
this,NNS,O
court,VBP,O
had,DT,O
clarified,NN,O
that,VBD,O
in,VBN,O
all,IN,O
situations,IN,O
where,DT,O
the,NNS,O
father,WRB,B-LEGAL
is,DT,O
not,NN,O
in,VBZ,O
actual,RB,O
charge,IN,O
of,JJ,O
the,NN,O
affairs,IN,O
of,DT,O
the,NNS,O
minor,IN,O
either,DT,O
because,NN,O
of,CC,O
his,IN,O
indifference,IN,B-LEGAL
or,PRP$,O
because,NN,O
of,CC,O
an,IN,O
agreement,IN,O
between,DT,O
him,NN,O
and,IN,O
the,PRP,O
mother,CC,O
of,DT,O
the,NN,O
minor,IN,O
oral,DT,O
or,JJ,O
written,JJ,O
and,CC,O
the,VBN,O
minor,CC,O
is,DT,O
in,NN,O
the,VBZ,O
exclusive,IN,O
care,DT,O
and,JJ,O
custody,NN,B-LEGAL
of,CC,O
the,NN,O
mother,IN,O
or,DT,O
the,NN,O
father,CC,B-LEGAL
for,DT,O
any,NN,O
other,IN,O
reason,DT,O
is,JJ,O
unable,NN,O
to,VBZ,O
take,JJ,O
care,TO,O
of,VB,O
the,NN,O
minor,IN,O
because,DT,O
of,JJ,O
his,IN,O
physical,IN,O
and,PRP$,O
or,JJ,O
mental,CC,B-LEGAL
incapacity,CC,I-LEGAL
the,JJ,O
mother,NN,O
can,DT,O
act,NN,O
as,MD,O
natural,VB,B-LEGAL
guardian,IN,I-LEGAL
of,JJ,O
the,NN,O
minor,IN,O
and,DT,O
all,JJ,O
her,CC,O
actions,DT,O
would,PRP$,O
be,NNS,O
valid,MD,O
even,VB,O
