arijit,NN,O
a,IN,O
person,DT,O
to,NN,O
be,TO,O
a,VB,O
district,DT,O
judge,NN,O
rests,NN,O
with,VBZ,O
the,IN,O
governor,DT,O
but,NN,O
he,CC,O
cannot,PRP,O
make,MD,O
the,RB,O
appointment,VB,O
unless,DT,O
there,NN,O
has,IN,O
been,EX,O
an,VBZ,O
effective,VBN,O
and,DT,O
meaningful,JJ,O
consultation,CC,O
with,JJ,O
the,NN,O
high,IN,O
court,DT,O
or,JJ,O
the,NN,O
high,CC,O
court,DT,O
has,JJ,O
recommended,NN,O
the,VBZ,O
appointment,VBN,O
in,DT,O
order,NN,O
that,IN,O
the,NN,O
requirement,IN,O
of,DT,O
consultation,NN,O
does,IN,O
not,NN,O
end,VBZ,O
up,RB,O
as,VB,O
an,RP,O
empty,IN,O
formality,DT,O
in,JJ,O
the,NN,O
event,IN,O
of,DT,O
difference,NN,O
of,IN,O
opinion,NN,O
there,IN,O
must,NN,O
be,EX,O
an,MD,O
effective,VB,O
interchange,DT,O
of,JJ,O
viewpoints,NN,O
in,IN,O
cases,NNS,O
governed,IN,O
by,NNS,O
article,VBN,O
2332,IN,O
as,NN,O
a,CD,O
matter,IN,O
of,DT,O
rule,NN,O
the,IN,O
high,NN,O
court,DT,O
s,JJ,O
recommendation,NN,O
must,JJ,O
be,NN,O
accepted,MD,O
departure,VB,O
from,VBN,O
the,NN,O
opinion,IN,O
of,DT,O
the,NN,O
high,IN,O
court,DT,O
should,JJ,O
be,NN,O
a,MD,O
rare,VB,O
event,DT,O
the,JJ,O
constitution,NN,O
relies,DT,O
on,NN,O
the,VBZ,O
collective,IN,O
wisdom,DT,O
of,JJ,O
the,NN,O
high,IN,O
court,DT,O
as,JJ,O
a,NN,O
body,IN,O
and,DT,O
not,NN,O
that,CC,O
of,RB,O
any,IN,O
single,IN,O
individual,DT,O
though,JJ,O
the,JJ,O
fast,IN,O
track,DT,O
courts,JJ,O
scheme,NN,O
is,NNS,O
envisaged,NN,O
by,VBZ,O
the,VBN,O
central,IN,O
government,DT,O
on,JJ,O
the,NN,O
basis,IN,O
of,DT,O
the,NN,O
views,IN,O
indicated,DT,O
by,NNS,O
the,VBN,O
finance,IN,O
commission,DT,O
yet,NN,O
appointments,NN,O
to,RB,O
the,NNS,O
fast,TO,O
track,DT,O
courts,JJ,O
are,NN,O
to,NNS,O
be,VBP,O
made,TO,O
by,VB,O
the,VBN,O
high,IN,O
court,DT,O
keeping,JJ,O
in,NN,O
view,VBG,O
the,IN,O
modalities,NN,O
set,DT,O
out,NNS,O
therefore,VBN,O
merely,RP,O
because,RB,O
the,RB,O
suggestion,IN,O
has,DT,O
stemmed,NN,O
from,VBZ,O
the,VBN,O
central,IN,O
government,DT,O
it,JJ,O
cannot,NN,O
be,PRP,O
said,MD,O
that,RB,O
there,VB,O
has,VBD,O
been,IN,O
any,EX,O
violation,VBZ,O
of,VBN,O
any,DT,O
constitutional,NN,O
mandate,IN,O
it,DT,O
is,JJ,O
to,NN,O
be,PRP,O
noted,VBZ,O
that,TO,O
chapter,VB,O
vi,VBN,O
of,IN,O
the,NN,O
constitution,NN,O
deals,IN,O
with,DT,O
subordinate,NN,O
courts,NNS,O
while,IN,O
article,JJ,O
233,NNS,O
relates,IN,O
to,NN,O
the,CD,O
recruitment,NNS,O
to,TO,O
the,DT,O
district,NN,O
judges,TO,O
article,DT,O
234,NN,O
relates,NNS,O
to,NN,O
the,CD,O
recruitment,NNS,O
of,TO,O
members,DT,O
of,NN,O
the,IN,O
judicial,NNS,O
service,IN,O
of,DT,O
the,JJ,O
state,NN,O
other,IN,O
than,DT,O
district,NN,O
judges,JJ,O
the,IN,O
power,NN,O
of,NNS,O
appointment,DT,O
under,NN,O
article,IN,O
234,NN,O
does,IN,O
not,NN,O
include,CD,O
the,VBZ,O
power,RB,O
to,VB,O
confirm,DT,O
the,NN,O
promotion,TO,O
of,VB,O
judicial,DT,O
officers,NN,O
other,IN,O
than,JJ,O
judicial,NNS,O
officers,JJ,O
which,IN,O
is,JJ,O
vested,NNS,O
exclusively,WDT,O
in,VBZ,O
the,JJ,O
high,RB,O
court,IN,O
by,DT,O
article,JJ,O
234,NN,O
any,IN,O
rule,NN,O
which,CD,O
provides,DT,O
that,NN,O
the,WDT,O
authority,VBZ,O
belongs,IN,O
to,DT,O
the,NN,O
governor,VBZ,O
in,TO,O
consultation,DT,O
with,NN,O
the,IN,O
high,NN,O
court,IN,O
shall,DT,O
be,JJ,O
void,NN,O
as,MD,O
observed,VB,O
by,JJ,O
this,IN,O
court,VBN,O
in,IN,O
state,DT,O
of,NN,O
assam,IN,O
and,NN,O
anr,IN,O
v,NN,O
sn,CC,O
sen,JJ,O
and,NN,O
anr,NN,O
manu,NN,O
sc,CC,O
0686,JJ,O
1971manu,NN,O
sc,NN,O
0686,CD,O
1971,CD,O
1972,NN,O
2scr251,CD,O
while,CD,O
the,CD,O
promotion,CD,O
of,IN,O
district,DT,O
judges,NN,O
shall,IN,O
be,NN,O
in,NNS,O
the,MD,O
hands,VB,O
of,IN,O
the,DT,O
governor,NNS,O
acting,IN,O
in,DT,O
consultation,NN,O
with,VBG,O
the,IN,O
high,NN,O
court,IN,O
in,DT,O
terms,JJ,O
of,NN,O
article,IN,O
235,NNS,O
the,IN,O
posting,NN,O
and,CD,O
promotion,DT,O
etc,NN,O
of,CC,O
officers,NN,O
of,NN,O
the,IN,O
state,NNS,O
judicial,IN,O
services,DT,O
other,NN,O
than,JJ,O
the,NNS,O
district,JJ,O
judges,IN,O
lie,DT,O
exclusively,NN,O
in,NNS,O
the,VBP,O
hands,RB,O
of,IN,O
the,DT,O
high,NNS,O
court,IN,O
the,DT,O
word,JJ,O
control,NN,O
referred,DT,O
to,NN,O
in,NN,O
article,VBD,O
235,TO,O
is,IN,O
used,NN,O
in,CD,O
a,VBZ,O
comprehensive,VBN,O
sense,IN,O
to,DT,O
include,JJ,O
general,NN,O
superintendence,TO,O
of,VB,O
the,JJ,O
working,NN,O
of,IN,O
the,DT,O
subordinate,NN,O
courts,IN,O
in,DT,O
other,NN,O
words,NNS,O
the,IN,O
control,JJ,O
vested,NNS,O
in,DT,O
the,NN,O
high,VBN,O
court,IN,O
under,DT,O
this,JJ,O
article,NN,O
is,IN,O
complete,DT,O
control,NN,O
subject,VBZ,O
only,JJ,O
to,NN,O
the,JJ,O
power,RB,O
of,TO,O
the,DT,O
governor,NN,O
in,IN,O
the,DT,O
matter,NN,O
of,IN,O
appointment,DT,O
and,NN,O
promotion,IN,O
of,NN,O
district,CC,O
judges,NN,O
the,IN,O
provision,NN,O
under,NNS,O
this,DT,O
article,NN,O
is,IN,O
to,DT,O
ensure,NN,O
independence,VBZ,O
of,TO,O
judiciary,VB,O
above,NN,O
being,IN,O
the,JJ,O
position,IN,O
there,VBG,O
is,DT,O
nothing,NN,O
constitutionally,EX,O
improper,VBZ,O
in,NN,O
the,RB,O
scheme,JJ,O
it,IN,O
is,DT,O
the,NN,O
high,PRP,O
court,VBZ,O
which,DT,O
has,JJ,O
to,NN,O
play,WDT,O
a,VBZ,O
pivotal,TO,O
role,VB,O
in,DT,O
the,JJ,O
implementation,NN,O
of,IN,O
the,DT,O
scheme,NN,O
for,IN,O
its,DT,O
effective,NN,O
implementation,IN,O
and,PRP$,O
achievement,JJ,O
of,NN,O
the,CC,O
above,NN,O
objectives,IN,O
of,DT,O
course,JJ,O
complying,NNS,O
with,IN,O
the,NN,O
constitutional,VBG,O
requirements,IN,O
embodied,DT,O
in,JJ,O
relevant,NNS,O
provisions,VBN,O
of,IN,O
chapter,JJ,O
vi,NNS,O
of,IN,O
the,NN,O
constitution,NN,O
10,IN,O
keeping,DT,O
in,NN,O
view,CD,O
the,VBG,O
laudable,IN,O
objectives,NN,O
with,DT,O
which,JJ,O
the,NNS,O
fast,IN,O
tract,WDT,O
courts,DT,O
scheme,NN,O
has,NN,O
been,NNS,O
conceived,NN,O
and,VBZ,O
introduced,VBN,O
we,VBN,O
feel,CC,O
the,VBN,O
following,PRP,O
directions,VBP,O
for,DT,O
the,JJ,O
present,NNS,O
would,IN,O
be,DT,O
sufficient,JJ,O
to,MD,O
take,VB,O
care,JJ,O
of,TO,O
initial,VB,O
teething,NN,O
problems,IN,O
highlighted,JJ,O
by,VBG,O
the,NNS,O
parties,VBN,O
directions,IN,O
by,DT,O
the,NNS,O
court,NNS,O
1,IN,O
the,DT,O
first,NN,O
preference,CD,O
for,DT,O
appointment,JJ,O
of,NN,O
judges,IN,O
of,NN,O
the,IN,O
fast,NNS,O
track,IN,O
courts,DT,O
is,JJ,O
to,NN,O
be,NNS,O
given,VBZ,O
by,TO,O
ad,VB,B-LEGAL
hoc,VBN,O
promotions,IN,O
from,NN,O
amongst,NN,O
eligible,NNS,O
judicial,IN,O
officers,NN,O
while,JJ,O
giving,JJ,O
such,NNS,O
promotion,IN,O
the,VBG,O
high,JJ,O
court,NN,O
shall,DT,O
follow,JJ,O
the,NN,O
procedures,MD,O
in,VB,O
force,DT,O
in,NNS,O
the,IN,O
matter,NN,O
of,IN,O
promotion,DT,O
to,NN,O
such,IN,O
posts,NN,O
in,TO,O
superior,JJ,O
higher,NNS,O
judicial,IN,O
services,JJ,O
2,JJR,O
the,JJ,O
second,NNS,O
preference,CD,O
in,DT,O
appointments,JJ,O
to,NN,O
fast,IN,O
track,NNS,O
courts,TO,O
shall,VB,O
be,NN,O
given,NNS,O
to,MD,O
retired,VB,O
judges,VBN,O
who,TO,O
have,VBN,O
good,NNS,O
service,WP,O
records,VBP,O
with,JJ,O
no,NN,O
adverse,NNS,O
comments,IN,O
in,DT,O
their,JJ,O
acrs,NNS,O
so,IN,O
far,PRP$,O
as,NNS,O
judicial,RB,O
acumen,RB,O
reputation,IN,O
regarding,JJ,O
honesty,NNS,O
integrity,NN,O
and,VBG,O
character,JJ,O
are,NN,O
concerned,CC,O
those,NN,O
who,VBP,O
were,VBN,O
not,DT,O
given,WP,O
the,VBD,O
benefit,RB,O
of,VBN,O
two,DT,O
years,NN,O
extension,IN,O
of,CD,O
the,NNS,O
age,NN,O
of,IN,O
superannuation,DT,O
shall,NN,O
not,IN,O
be,NN,O
considered,MD,O
for,RB,O
appointment,VB,O
it,VBN,O
should,IN,O
be,NN,O
ensured,PRP,O
that,MD,O
they,VB,O
satisfy,VBN,O
the,IN,O
conditions,PRP,O
laid,VBP,O
down,DT,O
in,NNS,O
article,VBP,O
2332,RP,O
and,IN,O
309,NN,O
of,CD,O
the,CC,O
constitution,CD,O
the,IN,O
concerned,DT,O
high,NN,O
court,DT,O
shall,JJ,O
take,JJ,O
a,NN,O
decision,MD,O
with,VB,O
regard,DT,O
to,NN,O
the,IN,O
minimum,NN,O
maximum,TO,O
age,DT,O
of,JJ,O
eligibility,JJ,O
to,NN,O
ensure,IN,O
that,NN,O
they,TO,O
are,VB,O
physically,IN,O
fit,PRP,O
for,VBP,O
the,RB,O
work,JJ,O
in,IN,O
fast,DT,O
track,NN,O
courts,IN,O
3,JJ,O
no,NN,O
judicial,NNS,O
officer,CD,O
who,DT,O
was,JJ,O
dismissed,NN,O
or,WP,O
removed,VBD,O
or,VBN,O
compulsorily,CC,O
retire,VBN,O
or,CC,O
made,JJ,O
to,NN,O
seek,CC,O
retirement,VBN,O
shall,TO,O
be,VB,O
considered,NN,O
for,MD,O
appointment,VB,O
under,VBN,O
the,IN,O
scheme,NN,O
judicial,IN,O
officers,DT,O
who,NN,O
have,JJ,O
sought,NNS,O
voluntary,WP,O
retirement,VBP,O
after,VBN,O
initiation,JJ,O
of,NN,O
departmental,IN,O
proceedings,NN,O
inquiry,IN,O
shall,JJ,O
not,NNS,O
be,VBP,O
considered,MD,O
for,RB,O
appointment,VB,O
4,VBN,O
the,IN,O
third,NN,O
preference,CD,O
shall,DT,O
be,JJ,O
given,NN,O
to,MD,O
members,VB,O
of,VBN,O
the,TO,O
bar,NNS,O
for,IN,O
direct,DT,O
appointment,NN,O
in,IN,O
these,JJ,O
courts,NN,O
they,IN,O
should,DT,O
be,NNS,O
preferably,PRP,O
in,MD,O
the,VB,O
age,RB,O
group,IN,O
of,DT,O
35,NN,O
45,NN,O
years,IN,O
so,CD,O
that,CD,O
they,NNS,O
could,RB,O
aspire,IN,O
to,PRP,O
continue,MD,O
against,VB,O
the,TO,O
regular,VB,O
posts,IN,O
if,DT,O
the,JJ,O
fast,NNS,O
track,IN,O
courts,DT,O
cease,JJ,O
to,NN,O
function,NNS,O
the,NN,O
question,TO,O
of,VB,O
their,DT,O
continuance,NN,O
in,IN,O
service,PRP$,O
shall,NN,O
be,IN,O
reviewed,NN,O
periodically,MD,O
by,VB,O
the,VBN,O
high,RB,O
court,IN,O
based,DT,O
on,JJ,O
their,NN,O
performance,VBN,O
they,IN,O
may,PRP$,O
be,NN,O
absorbed,PRP,O
in,MD,O
regular,VB,O
vacancies,VBN,O
if,IN,O
subsequent,JJ,O
recruitment,NNS,O
takes,IN,O
place,JJ,O
and,NN,O
their,VBZ,O
performance,NN,O
in,CC,O
the,PRP$,O
fast,NN,O
track,IN,O
courts,DT,O
is,JJ,O
found,NN,O
satisfactory,NNS,O
for,VBZ,O
the,JJ,O
initial,NN,O
selection,IN,O
the,DT,O
high,JJ,O
court,NN,O
shall,DT,O
adopt,JJ,O
such,NN,O
methods,MD,O
of,VB,O
selection,JJ,O
as,NNS,O
are,IN,O
normally,NN,O
followed,IN,O
for,VBP,O
selection,RB,O
of,VBN,O
members,IN,O
of,NN,O
the,IN,O
bar,NNS,O
as,IN,O
direct,DT,O
recruits,NN,O
to,IN,O
the,JJ,O
superior,NNS,O
higher,TO,O
judicial,DT,O
services,JJ,O
5,JJR,O
overall,JJ,O
preference,NNS,O
for,CD,O
appointment,JJ,O
in,NN,O
fast,IN,O
track,NN,O
courts,IN,O
shall,JJ,O
be,NN,O
given,NNS,O
to,MD,O
eligible,VB,O
officers,VBN,O
who,TO,O
are,JJ,O
on,NNS,O
the,WP,O
verge,VBP,O
of,IN,O
retirement,DT,O
subject,NN,O
to,IN,O
they,NN,O
being,NN,O
physically,TO,O
fit,PRP,O
6,VBG,O
the,RB,O
recommendation,VBP,O
for,CD,O
selection,DT,O
shall,NN,O
be,IN,O
made,NN,O
by,MD,O
a,VB,O
committee,VBN,O
of,IN,O
at,DT,O
least,NN,O
three,IN,O
judges,IN,O
of,JJS,O
the,CD,O
high,NNS,O
court,IN,O
constituted,DT,O
by,JJ,O
the,NN,O
chief,VBN,O
justice,IN,O
of,DT,O
the,JJ,O
concerned,NN,O
high,IN,O
court,DT,O
in,JJ,O
this,JJ,O
regard,NN,O
the,IN,O
final,DT,O
decision,NN,O
in,DT,O
the,JJ,O
matter,NN,O
shall,IN,O
be,DT,O
taken,NN,O
by,MD,O
the,VB,O
full,VBN,O
court,IN,O
of,DT,O
the,JJ,O
high,NN,O
court,IN,O
7,DT,O
after,JJ,O
ad,NN,B-LEGAL
hoc,CD,O
promotion,IN,O
of,NN,O
judicial,NN,O
officers,NN,O
to,IN,O
the,JJ,O
fast,NNS,O
track,TO,O
courts,DT,O
the,JJ,O
consequential,NN,O
vacancies,VBZ,O
shall,DT,O
be,JJ,O
filled,NNS,O
up,MD,O
immediately,VB,O
by,VBN,O
organizing,RP,O
a,RB,O
special,IN,O
recruitment,VBG,O
drive,DT,O
steps,JJ,O
should,NN,O
be,NN,O
taken,NNS,O
in,MD,O
advance,VB,O
to,VBN,O
initiate,IN,O
process,NN,O
for,TO,O
selection,VB,O
to,NN,O
fill,IN,O
up,NN,O
these,TO,O
vacancies,VB,O
much,RP,O
before,DT,O
the,NNS,O
judicial,RB,O
officers,IN,O
are,DT,O
promoted,JJ,O
to,NNS,O
the,VBP,O
fast,VBN,O
track,TO,O
courts,DT,O
so,JJ,O
that,NN,O
vacancies,NNS,O
may,IN,O
not,IN,O
be,NNS,O
generated,MD,O
at,RB,O
the,VB,O
lower,VBN,O
levels,IN,O
of,DT,O
the,JJR,O
subordinate,NNS,O
judiciary,IN,O
the,DT,O
high,NN,O
court,VBZ,O
and,DT,O
the,JJ,O
state,NN,O
government,CC,O
concerned,DT,O
shall,NN,O
take,NN,O
prompt,VBD,O
steps,MD,O
to,VB,O
fill,JJ,O
up,NNS,O
the,TO,O
consequential,VB,O
as,RP,O
well,DT,O
as,NN,O
existing,RB,O
vacancies,RB,O
in,IN,O
the,VBG,O
subordinate,NNS,O
courts,IN,O
on,DT,O
priority,NN,O
basis,NNS,O
concerned,IN,O
state,JJ,O
government,NN,O
shall,VBN,O
take,NN,O
necessary,NN,O
decisions,MD,O
within,VB,O
a,JJ,O
month,NNS,O
from,IN,O
the,DT,O
receipt,NN,O
of,IN,O
the,DT,O
recommendations,NN,O
made,IN,O
by,DT,O
the,NNS,O
high,VBN,O
court,IN,O
8,DT,O
priority,JJ,O
shall,NN,O
be,CD,O
given,NN,O
by,MD,O
the,VB,O
fast,VBN,O
track,IN,O
courts,DT,O
for,JJ,O
disposal,NN,O
of,NNS,O
those,IN,O
sessions,NN,O
cases,IN,O
which,DT,O
are,NNS,O
pending,NNS,O
for,WDT,O
the,VBP,O
longest,VBG,O
period,IN,O
of,DT,O
time,JJS,O
and,NN,O
or,IN,O
those,NN,O
involving,CC,O
under,CC,O
trials,DT,O
similar,VBG,O
shall,IN,O
be,NNS,O
the,JJ,O
approach,MD,O
for,VB,O
civil,DT,O
cases,NN,O
ie,IN,O
old,JJ,O
cases,NNS,O
shall,VBP,O
be,JJ,O
given,NNS,O
priority,MD,O
9,VB,O
while,VBN,O
the,NN,O
staff,CD,O
of,IN,O
a,DT,O
regular,NN,O
court,IN,O
of,DT,O
additional,JJ,O
district,NN,O
and,IN,O
sessions,JJ,O
judge,NN,O
includes,CC,O
a,NNS,O
sessions,NN,O
clerk,VBZ,O
and,DT,O
an,NNS,O
office,NN,O
peon,CC,O
work,DT,O
in,NN,O
fast,NN,O
track,NN,O
courts,IN,O
is,JJ,O
reported,NN,O
to,NNS,O
be,VBZ,O
adversely,VBN,O
affected,TO,O
due,VB,O
to,RB,O
shortage,JJ,O
of,JJ,O
staff,TO,O
as,VB,O
compared,IN,O
to,NN,O
regular,IN,O
courts,VBN,O
performing,TO,O
same,JJ,O
or,NNS,O
similar,VBG,O
functions,JJ,O
when,CC,O
single,JJ,O
orderly,NNS,O
or,WRB,O
clerk,JJ,O
proceeds,RB,O
on,CC,O
leave,JJ,O
work,NNS,O
in,IN,O
fast,JJ,O
track,NN,O
courts,IN,O
gets,JJ,O
held,NN,O
up,NNS,O
the,VBZ,O
staff,VBN,O
earmarked,RP,O
for,DT,O
each,NN,O
such,VBN,O
court,IN,O
are,DT,O
a,JJ,O
peshkar,NN,O
superintendent,VBP,O
a,DT,O
stenographer,JJ,O
and,NN,O
an,DT,O
orderly,NN,O
if,CC,O
the,DT,O
staff,JJ,O
is,IN,O
inadequate,DT,O
high,NN,O
court,VBZ,O
and,JJ,O
the,JJ,O
state,NN,O
government,CC,O
shall,DT,O
take,NN,O
appropriate,NN,O
decision,MD,O
to,VB,O
appoint,JJ,O
additional,NN,O
staff,TO,O
who,VB,O
can,JJ,O
be,NN,O
accommodated,WP,O
within,MD,O
the,VB,O
savings,VBN,O
out,IN,O
of,DT,O
the,NNS,O
existing,IN,O
allocations,IN,O
by,DT,O
the,VBG,O
central,NNS,O
government,IN,O
10,DT,O
provisions,JJ,O
for,NN,O
the,CD,O
appointment,NNS,O
of,IN,O
public,DT,O
prosecutor,NN,O
and,IN,O
process,JJ,O
server,NN,O
have,CC,O
not,NN,O
been,RB,O
made,VBP,O
under,RB,O
the,VBN,O
fast,VBN,O
track,IN,O
courts,DT,O
scheme,JJ,O
a,NN,O
public,NNS,O
prosecutor,VBD,O
is,DT,O
necessary,JJ,O
for,NN,O
effective,VBZ,O
functioning,JJ,O
of,IN,O
the,JJ,O
fast,NN,O
track,IN,O
courts,DT,O
therefore,JJ,O
a,NN,O
public,NNS,O
prosecutor,IN,O
may,DT,O
be,JJ,O
earmarked,NN,O
for,MD,O
each,VB,O
such,VBN,O
court,IN,O
and,DT,O
the,JJ,O
expenses,NN,O
for,CC,O
the,DT,O
same,NNS,O
shall,IN,O
be,DT,O
borne,JJ,O
out,MD,O
of,VB,O
the,VBN,O
allocation,IN,O
under,IN,O
the,DT,O
head,NN,O
fast,IN,O
track,DT,O
courts,NN,O
process,JJ,O
service,NN,O
shall,NNS,O
be,NN,O
done,NN,O
through,MD,O
the,VB,O
existing,VBN,O
mechanism,IN,O
11,DT,O
a,VBG,O
state,NN,O
level,CD,O
empowered,DT,O
committee,NN,O
headed,NN,O
by,VBD,O
the,NN,O
chief,VBN,O
secretary,IN,O
of,DT,O
the,JJ,O
state,NN,O
shall,IN,O
monitor,DT,O
the,NN,O
setting,MD,O
up,VB,O
of,DT,O
earmarked,VBG,O
number,RP,O
of,IN,O
fast,JJ,O
track,NN,O
courts,IN,O
and,JJ,O
smooth,NN,O
functioning,NNS,O
of,CC,O
such,JJ,O
courts,NN,O
in,IN,O
each,JJ,O
state,NNS,O
as,IN,O
per,DT,O
the,NN,O
guidelines,IN,O
already,IN,O
issued,DT,O
by,NNS,O
the,RB,O
government,VBN,O
of,IN,O
india,DT,O
12,NN,O
the,IN,O
state,$,O
governments,CD,O
shall,DT,O
utilize,NN,O
the,NNS,O
funds,MD,O
allocated,VB,O
under,DT,O
the,NNS,O
fast,VBN,O
track,IN,O
courts,DT,O
scheme,JJ,O
promptly,NN,O
and,NNS,O
will,VBP,O
not,RB,O
withhold,CC,O
any,MD,O
such,RB,O
funds,VB,O
or,DT,O
divert,JJ,O
them,NNS,O
to,CC,O
other,VB,O
uses,PRP,O
they,TO,O
shall,JJ,O
send,NNS,O
the,PRP,O
utilization,MD,O
certificates,VB,O
from,DT,O
time,NN,O
to,NNS,O
time,IN,O
to,NN,O
the,TO,O
central,NN,O
government,TO,O
who,DT,O
shall,JJ,O
ensure,NN,O
immediate,WP,O
release,MD,O
of,VB,O
funds,JJ,O
to,NN,O
the,IN,O
state,NNS,O
government,TO,O
on,DT,O
receipt,NN,O
of,NN,O
required,IN,O
utilization,NN,O
certificates,IN,O
13,JJ,O
at,NN,O
least,NNS,O
one,CD,O
administrative,IN,O
judge,JJS,O
shall,CD,O
be,JJ,O
nominated,NN,O
in,MD,O
each,VB,O
high,VBN,O
court,IN,O
to,DT,O
monitor,JJ,O
the,NN,O
disposal,TO,O
of,VB,O
cases,DT,O
by,NN,O
fast,IN,O
track,NNS,O
courts,IN,O
and,JJ,O
to,NN,O
resolve,NNS,O
the,CC,O
difficulties,TO,O
and,VB,O
shortcomings,DT,O
if,NNS,O
any,CC,O
with,NNS,O
the,IN,O
administrative,DT,O
support,IN,O
and,DT,O
cooperation,JJ,O
of,NN,O
the,CC,O
concerned,NN,O
state,IN,O
government,DT,O
state,JJ,O
government,NN,O
shall,NN,O
ensure,NN,O
requisite,NN,O
cooperation,MD,O
to,VB,O
the,JJ,O
administrative,NN,O
judge,TO,O
14,DT,O
no,JJ,O
right,NN,O
will,CD,O
be,DT,O
conferred,NN,O
on,MD,O
judicial,VB,O
officers,VBN,O
in,IN,O
service,JJ,O
for,NNS,O
claiming,IN,O
any,NN,O
regular,IN,O
promotion,VBG,O
on,DT,O
the,JJ,O
basis,NN,O
of,IN,O
his,DT,O
her,NN,O
appointment,IN,O
on,PRP$,O
ad,PRP$,B-LEGAL
hoc,NN,O
basis,IN,O
under,NN,O
the,JJ,O
scheme,NN,O
the,IN,O
service,DT,O
rendered,NN,O
in,DT,O
fast,NN,O
track,VBD,O
courts,IN,O
will,JJ,O
be,NN,O
deemed,NNS,O
as,MD,O
service,VB,O
rendered,VBN,O
in,IN,O
the,NN,O
parent,VBN,O
cadre,IN,O
in,DT,O
case,NN,O
any,NN,O
judicial,IN,O
officer,NN,O
is,DT,O
promoted,JJ,O
to,NN,O
higher,VBZ,O
grade,VBN,O
in,TO,O
the,JJR,O
parent,NN,O
cadre,IN,O
during,DT,O
his,NN,O
tenure,NN,O
in,IN,O
fast,PRP$,O
track,NN,O
courts,IN,O
the,JJ,O
service,NN,O
rendered,VBZ,O
in,DT,O
fast,NN,O
track,VBD,O
courts,IN,O
will,JJ,O
be,NN,O
deemed,NNS,O
to,MD,O
be,VB,O
service,VBN,O
in,TO,O
such,VB,O
higher,NN,O
grade,IN,O
15,JJ,O
the,JJR,O
retired,NN,O
judicial,CD,O
officers,DT,O
who,JJ,O
are,JJ,O
appointed,NNS,O
under,WP,O
the,VBP,O
scheme,VBN,O
shall,IN,O
be,DT,O
entitled,NN,O
to,MD,O
pay,VB,O
and,VBN,O
allowances,TO,O
equivalent,VB,O
to,CC,O
the,NNS,O
pay,VBP,O
and,TO,O
allowance,DT,O
they,NN,O
were,CC,O
drawing,NN,O
at,PRP,O
the,VBD,O
time,VBG,O
of,IN,O
their,DT,O
retirement,NN,O
minus,IN,O
total,PRP$,O
amount,NN,O
of,IN,O
pension,JJ,O
drawn,NN,O
payable,IN,O
as,NN,O
per,NN,O
rules,JJ,O
16,IN,O
persons,IN,O
appointed,NNS,O
under,CD,O
the,NNS,O
scheme,VBN,O
shall,IN,O
be,DT,O
governed,NN,O
for,MD,O
the,VB,O
purpose,VBN,O
of,IN,O
leave,DT,O
reimbursement,NN,O
of,IN,O
medical,JJ,O
expenses,NN,O
ta,IN,O
da,JJ,O
and,NNS,O
conduct,VBP,O
rules,NN,O
and,CC,O
such,NN,O
other,NNS,O
service,CC,O
benefits,JJ,O
by,JJ,O
the,NN,O
rules,NNS,O
and,IN,O
regulations,DT,O
which,NNS,O
are,CC,O
applicable,NNS,O
to,WDT,O
the,VBP,O
members,JJ,O
of,TO,O
the,DT,O
judicial,NNS,O
services,IN,O
of,DT,O
the,JJ,O
state,NNS,O
of,IN,O
equivalent,DT,O
status,NN,O
17,IN,O
the,JJ,O
concerned,NN,O
high,CD,O
court,DT,O
shall,VBN,O
periodically,JJ,O
review,NN,O
the,MD,O
functioning,RB,O
of,VB,O
the,DT,O
fast,NN,O
track,IN,O
courts,DT,O
and,JJ,O
in,NN,O
case,NNS,O
of,CC,O
any,IN,O
deficiencies,NN,O
and,IN,O
or,DT,O
shortcoming,NNS,O
take,CC,O
immediate,CC,O
remedial,VBG,O
measures,VB,O
taking,JJ,O
into,JJ,O
account,NNS,O
views,VBG,O
of,IN,O
the,NN,O
administrative,NNS,O
judge,IN,O
nominated,DT,O
18,JJ,O
the,NN,O
high,VBD,O
court,CD,O
and,DT,O
the,JJ,O
state,NN,O
government,CC,O
shall,DT,O
ensure,NN,O
that,NN,O
there,MD,O
exists,VB,O
no,IN,O
vacancy,EX,O
so,VBZ,O
far,DT,O
as,NN,O
the,RB,O
fast,RB,O
track,IN,O
courts,DT,O
are,JJ,O
concerned,NN,O
and,NNS,O
necessary,VBP,O
steps,VBN,O
in,CC,O
that,JJ,O
regard,NNS,O
shall,IN,O
be,DT,O
taken,NN,O
within,MD,O
three,VB,O
months,VBN,O
from,IN,O
today,CD,O
in,NNS,O
other,IN,O
words,NN,O
steps,IN,O
should,JJ,O
be,NNS,O
taken,NNS,O
to,MD,O
set,VB,O
up,VBN,O
all,TO,O
the,VB,O
fast,RP,O
track,PDT,O
courts,DT,O
within,JJ,O
the,NN,O
stipulated,NNS,O
time,IN,O
11,DT,O
it,JJ,O
was,NN,O
submitted,CD,O
by,PRP,O
learned,VBD,O
counsel,VBN,O
appearing,IN,O
for,JJ,O
some,NN,O
of,VBG,O
the,IN,O
parties,DT,O
that,IN,O
officers,DT,O
with,NNS,O
tainted,IN,O
images,NNS,O
have,IN,O
been,JJ,O
appointed,NNS,O
as,VBP,O
fast,VBN,O
track,VBN,O
courts,IN,O
it,JJ,O
is,NN,O
for,NNS,O
the,PRP,O
