dipak,NN,O
such,JJ,O
alteration,NN,O
or,CC,O
addition,NN,O
is,VBZ,O
made,VBN,O
the,DT,O
same,JJ,O
is,VBZ,O
to,TO,O
be,VB,O
read,VBN,O
out,RP,O
and,CC,O
informed,VB,O
to,TO,O
the,DT,O
accused,VBN,O
10,CD,O
in,IN,O
the,DT,O
said,VBD,O
case,NN,O
reference,NN,O
was,VBD,O
made,VBN,O
to,TO,O
kantilal,VB,O
chandulal,JJ,O
mehta,NN,O
v,NN,O
state,NN,O
of,IN,O
maharashtra,JJ,O
manu,NN,O
sc,NN,O
0111,CD,O
1969manu,CD,O
sc,NN,O
0111,CD,O
1969,CD,O
1969,CD,O
3,CD,O
scc,NN,O
166,CD,O
wherein,NN,O
it,PRP,O
has,VBZ,O
been,VBN,O
ruled,VBN,O
that,IN,O
code,NN,O
gives,VBZ,O
ample,JJ,O
power,NN,O
to,TO,O
the,DT,O
courts,NNS,O
to,TO,O
alter,VB,O
or,CC,O
amend,VB,O
a,DT,O
charge,NN,O
provided,VBD,O
that,IN,O
the,DT,O
accused,VBN,O
has,VBZ,O
not,RB,O
to,TO,O
face,VB,O
a,DT,O
charge,NN,O
for,IN,O
a,DT,O
new,JJ,O
offence,NN,O
or,CC,O
is,VBZ,O
not,RB,O
prejudiced,VBN,O
either,RB,O
by,IN,O
keeping,VBG,O
him,PRP,O
in,IN,O
the,DT,O
dark,NN,O
about,IN,O
the,DT,O
charge,NN,O
or,CC,O
in,IN,O
not,RB,O
giving,VBG,O
him,PRP,O
full,JJ,O
opportunity,NN,O
of,IN,O
meeting,VBG,O
it,PRP,O
and,CC,O
putting,VBG,O
forward,RB,O
any,DT,O
defence,NN,O
open,JJ,O
to,TO,O
him,PRP,O
on,IN,O
the,DT,O
charge,NN,O
finally,RB,O
preferred,VBN,O
against,IN,O
him,PRP,O
placing,VBG,O
reliance,NN,O
on,IN,O
the,DT,O
said,VBD,O
decision,NN,O
it,PRP,O
has,VBZ,O
been,VBN,O
opined,VBN,O
that,IN,O
if,IN,O
during,IN,O
trial,NN,O
the,DT,O
trial,NN,O
court,NN,O
on,IN,O
a,DT,O
consideration,NN,O
of,IN,O
broad,JJ,O
probabilities,NNS,O
of,IN,O
the,DT,O
case,NN,O
based,VBN,O
upon,IN,O
total,JJ,O
effect,NN,O
of,IN,O
the,DT,O
evidence,NN,O
and,CC,O
documents,NNS,O
produced,VBN,O
is,VBZ,O
satisfied,JJ,O
that,IN,O
any,DT,O
addition,NN,O
or,CC,O
alteration,NN,O
of,IN,O
the,DT,O
charge,NN,O
is,VBZ,O
necessary,JJ,O
it,PRP,O
is,VBZ,O
free,JJ,O
to,TO,O
do,VB,O
so,RB,O
and,CC,O
there,EX,O
can,MD,O
be,VB,O
no,DT,O
legal,JJ,O
bar,NN,O
to,TO,O
appropriately,RB,O
act,VB,O
as,IN,O
the,DT,O
exigencies,NNS,O
of,IN,O
the,DT,O
case,NN,O
warrant,NN,O
or,CC,O
necessitate,JJ,O
11,CD,O
in,IN,O
jasvinder,NN,O
saini,NN,O
and,CC,O
ors,NNS,O
supra,VBP,O
the,DT,O
charge,NN,O
sheet,NN,O
was,VBD,O
filed,VBN,O
before,IN,O
the,DT,O
jurisdictional,JJ,O
magistrate,NN,O
alleging,VBG,O
commission,NN,O
of,IN,O
offences,NNS,O
under,IN,O
sections,NNS,O
498,CD,O
a,DT,O
304,CD,O
b,NN,O
406,CD,O
and,CC,O
34,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
against,IN,O
the,DT,O
appellant,JJ,O
nos,JJ,O
1,CD,O
to,TO,O
4,CD,O
therein,NNS,O
a,DT,O
supplementary,JJ,O
charge,NN,O
sheet,NN,O
was,VBD,O
filed,VBN,O
in,IN,O
which,WDT,O
the,DT,O
appellant,NN,O
nos,VBZ,O
5,CD,O
to,TO,O
8,CD,O
therein,NNS,O
were,VBD,O
implicated,VBN,O
for,IN,O
the,DT,O
case,NN,O
to,TO,O
which,WDT,O
section,NN,O
302,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
was,VBD,O
also,RB,O
added,VBN,O
by,IN,O
the,DT,O
investigating,VBG,O
officer,NN,O
after,IN,O
the,DT,O
matter,NN,O
was,VBD,O
committed,VBN,O
to,TO,O
the,DT,O
court,NN,O
of,IN,O
session,NN,O
the,DT,O
trial,NN,O
court,NN,O
came,VBD,O
to,TO,O
the,DT,O
conclusion,NN,O
that,IN,O
there,EX,O
was,VBD,O
no,DT,O
evidence,NN,O
or,CC,O
material,NN,O
on,IN,O
record,NN,O
to,TO,O
justify,VB,O
framing,NN,O
of,IN,O
a,DT,O
charge,NN,O
under,IN,O
section,NN,O
302,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
as,IN,O
a,DT,O
result,NN,O
of,IN,O
which,WDT,O
charges,NNS,O
were,VBD,O
framed,VBN,O
only,RB,O
under,IN,O
sections,NNS,O
498,CD,O
a,DT,O
304,CD,O
b,NN,O
read,NN,O
with,IN,O
section,NN,O
34,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
when,WRB,O
the,DT,O
trial,NN,O
court,NN,O
was,VBD,O
proceeding,VBG,O
with,IN,O
the,DT,O
matter,NN,O
this,DT,O
court,NN,O
delivered,VBD,O
the,DT,O
judgment,NN,O
in,IN,O
rajbir,NN,O
alias,NN,O
raju,NN,O
and,CC,O
anr,NN,O
v,NN,O
state,NN,O
of,IN,O
haryana,NN,O
manu,NN,O
sc,NN,O
0967,CD,O
2010manu,CD,O
sc,NN,O
0967,CD,O
2010,CD,O
2010,CD,O
15,CD,O
scc,NN,O
116,CD,O
and,CC,O
directed,VBD,O
that,IN,O
all,PDT,O
the,DT,O
trial,NN,O
courts,NNS,O
in,IN,O
india,NN,O
to,TO,O
ordinarily,RB,O
add,VB,O
section,NN,O
302,CD,O
to,TO,O
the,DT,O
charge,NN,O
on,IN,O
section,NN,O
304,CD,O
b,NN,O
indian,JJ,O
penal,JJ,O
code,NN,O
so,IN,O
that,DT,O
death,NN,O
sentences,NNS,O
could,MD,O
be,VB,O
imposed,VBN,O
in,IN,O
heinous,JJ,O
and,CC,O
barbaric,JJ,O
crimes,NNS,O
against,IN,O
women,NNS,O
the,DT,O
trial,NN,O
court,NN,O
noted,VBD,O
the,DT,O
direction,NN,O
in,IN,O
rajbir,NN,O
supra,NN,O
and,CC,O
being,VBG,O
duty,NN,O
bound,NN,O
added,VBD,O
the,DT,O
charge,NN,O
under,IN,O
section,NN,O
302,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
to,TO,O
the,DT,O
one,CD,O
already,RB,O
framed,VBN,O
against,IN,O
the,DT,O
appellant,JJ,O
therein,NN,O
and,CC,O
further,RB,O
for,IN,O
doing,VBG,O
so,IN,O
it,PRP,O
placed,VBD,O
reliance,NN,O
on,IN,O
section,NN,O
216,CD,O
code,NN,O
of,IN,O
criminal,JJ,O
procedure,NN,O
the,DT,O
said,VBD,O
order,NN,O
was,VBD,O
assailed,VBN,O
before,IN,O
the,DT,O
high,JJ,O
court,NN,O
which,WDT,O
opined,VBD,O
that,IN,O
the,DT,O
appearance,NN,O
of,IN,O
evidence,NN,O
at,IN,O
the,DT,O
trial,NN,O
was,VBD,O
not,RB,O
essential,JJ,O
for,IN,O
framing,VBG,O
of,IN,O
an,DT,O
additional,JJ,O
charge,NN,O
or,CC,O
altering,VBG,O
a,DT,O
charge,NN,O
already,RB,O
framed,VBN,O
though,IN,O
it,PRP,O
may,MD,O
be,VB,O
one,CD,O
of,IN,O
the,DT,O
grounds,NNS,O
to,TO,O
do,VB,O
so,RB,O
that,IN,O
apart,VBP,O
the,DT,O
high,JJ,O
court,NN,O
referred,VBD,O
to,TO,O
the,DT,O
autopsy,NN,B-LEGAL
surgeon,NN,O
which,WDT,O
according,VBG,O
to,TO,O
the,DT,O
high,JJ,O
court,NN,O
provided,VBD,O
prima,JJ,O
facie,JJ,O
evidence,NN,O
for,IN,O
framing,VBG,O
the,DT,O
charge,NN,O
under,IN,O
section,NN,O
302,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
being,VBG,O
of,IN,O
this,DT,O
view,NN,O
it,PRP,O
declined,VBD,O
to,TO,O
interfere,VB,O
with,IN,O
the,DT,O
order,NN,O
impugned,VBD,O
this,DT,O
court,NN,O
adverting,VBG,O
to,TO,O
the,DT,O
facts,NNS,O
held,VBD,O
thus,RB,O
it,PRP,O
is,VBZ,O
common,JJ,O
ground,NN,O
that,IN,O
a,DT,O
charge,NN,O
under,IN,O
section,NN,O
304,CD,O
b,NN,O
indian,JJ,O
penal,JJ,O
code,NN,O
is,VBZ,O
not,RB,O
a,DT,O
substitute,NN,O
for,IN,O
a,DT,O
charge,NN,O
of,IN,O
murder,NN,O
punishable,JJ,O
under,IN,O
section,NN,O
302,CD,O
as,IN,O
in,IN,O
the,DT,O
case,NN,O
of,IN,O
murder,NN,O
in,IN,O
every,DT,O
case,NN,O
under,IN,O
section,NN,O
304,CD,O
b,NN,O
also,RB,O
there,EX,O
is,VBZ,O
a,DT,O
death,NN,O
involved,VBN,O
the,DT,O
question,NN,O
whether,IN,O
it,PRP,O
is,VBZ,O
murder,RBR,O
punishable,JJ,O
under,IN,O
section,NN,O
302,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
or,CC,O
a,DT,O
dowry,JJ,B-LEGAL
death,NN,I-LEGAL
punishable,JJ,O
under,IN,O
section,NN,O
304,CD,O
b,NN,O
indian,JJ,O
penal,JJ,O
code,NN,O
depends,VBZ,O
upon,IN,O
the,DT,O
fact,NN,O
situation,NN,O
and,CC,O
the,DT,O
evidence,NN,O
in,IN,O
the,DT,O
case,NN,O
if,IN,O
there,EX,O
is,VBZ,O
evidence,NN,O
whether,IN,O
direct,JJ,O
or,CC,O
circumstantial,JJ,O
to,TO,O
prima,VB,O
facie,JJ,O
support,NN,O
a,DT,O
charge,NN,O
under,IN,O
section,NN,O
302,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
the,DT,O
trial,NN,O
court,NN,O
can,MD,O
and,CC,O
indeed,RB,O
ought,MD,O
to,TO,O
frame,VB,O
a,DT,O
charge,NN,O
of,IN,O
murder,NN,O
punishable,JJ,O
under,IN,O
section,NN,O
302,CD,O
indian,JJ,O
penal,NN,O
code,NN,O
which,WDT,O
would,MD,O
then,RB,O
be,VB,O
the,DT,O
main,JJ,O
charge,NN,O
and,CC,O
not,RB,O
an,DT,O
alternative,JJ,O
charge,NN,O
as,IN,O
is,VBZ,O
erroneously,RB,O
assumed,VBN,O
in,IN,O
some,DT,O
quarters,NNS,O
if,IN,O
the,DT,O
main,JJ,O
charge,NN,O
of,IN,O
murder,NN,O
is,VBZ,O
not,RB,O
proved,VBN,O
against,IN,O
the,DT,O
accused,VBN,O
at,IN,O
the,DT,O
trial,NN,O
the,DT,O
court,NN,O
can,MD,O
look,VB,O
into,IN,O
the,DT,O
evidence,NN,O
to,TO,O
determine,VB,O
whether,IN,O
the,DT,O
alternative,JJ,O
charge,NN,O
of,IN,O
dowry,JJ,B-LEGAL
death,NN,I-LEGAL
punishable,JJ,O
under,IN,O
section,NN,O
304,CD,O
b,NN,O
is,VBZ,O
established,VBN,O
the,DT,O
ingredients,NNS,O
constituting,VBG,O
the,DT,O
two,CD,O
offences,NNS,O
are,VBP,O
different,JJ,O
thereby,RB,O
demanding,VBG,O
appreciation,NN,B-LEGAL
of,IN,I-LEGAL
evidence,NN,I-LEGAL
from,IN,O
the,DT,O
perspective,NN,O
relevant,NN,O
to,TO,O
such,JJ,O
ingredients,NNS,O
the,DT,O
trial,NN,O
court,NN,O
in,IN,O
that,DT,O
view,NN,O
of,IN,O
the,DT,O
matter,NN,O
acted,VBD,O
mechanically,RB,O
for,IN,O
it,PRP,O
framed,VBD,O
an,DT,O
additional,JJ,O
charge,NN,O
under,IN,O
section,NN,O
302,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
without,IN,O
adverting,VBG,O
to,TO,O
the,DT,O
evidence,NN,O
adduced,VBD,O
in,IN,O
the,DT,O
case,NN,O
and,CC,O
simply,RB,O
on,IN,O
the,DT,O
basis,NN,O
of,IN,O
the,DT,O
direction,NN,O
issued,VBN,O
in,IN,O
rajbir,JJ,O
case,NN,O
the,DT,O
high,JJ,O
court,NN,O
no,DT,O
doubt,NN,O
made,VBD,O
a,DT,O
half,NN,O
hearted,VBN,O
attempt,NN,O
to,TO,O
justify,VB,O
the,DT,O
framing,NN,O
of,IN,O
the,DT,O
charge,NN,O
independent,JJ,O
of,IN,O
the,DT,O
directions,NNS,O
in,IN,O
rajbir,NN,O
case,NN,O
supra,NN,O
but,CC,O
it,PRP,O
would,MD,O
have,VB,O
been,VBN,O
more,JJR,O
appropriate,JJ,O
to,TO,O
remit,VB,O
the,DT,O
matter,NN,O
back,RB,O
to,TO,O
the,DT,O
trial,NN,O
court,NN,O
for,IN,O
fresh,JJ,O
orders,NNS,O
rather,RB,O
than,IN,O
lending,VBG,O
support,NN,O
to,TO,O
it,PRP,O
in,IN,O
the,DT,O
manner,NN,O
done,VBN,O
by,IN,O
the,DT,O
high,JJ,O
court,NN,O
12,CD,O
it,PRP,O
is,VBZ,O
appropriate,JJ,O
to,TO,O
note,VB,O
here,RB,O
the,DT,O
court,NN,O
further,RB,O
observed,VBD,O
that,IN,O
the,DT,O
annulment,NN,O
of,IN,O
the,DT,O
order,NN,O
passed,VBN,O
by,IN,O
the,DT,O
court,NN,O
would,MD,O
not,RB,O
prevent,VB,O
the,DT,O
trial,NN,O
court,NN,O
from,IN,O
re,NN,O
examining,VBG,O
the,DT,O
question,NN,O
of,IN,O
framing,VBG,O
a,DT,O
charge,NN,O
under,IN,O
section,NN,O
302,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
against,IN,O
the,DT,O
appellant,JJ,O
therein,NN,O
and,CC,O
passing,VBG,O
an,DT,O
appropriate,JJ,O
order,NN,O
if,IN,O
upon,IN,O
a,DT,O
prima,NN,O
facie,NN,O
appraisal,NN,O
of,IN,O
the,DT,O
evidence,NN,O
adduced,VBD,O
before,IN,O
it,PRP,O
the,DT,O
trial,NN,O
court,NN,O
comes,VBZ,O
to,TO,O
the,DT,O
conclusion,NN,O
that,IN,O
there,EX,O
is,VBZ,O
any,DT,O
room,NN,O
for,IN,O
doing,VBG,O
so,RB,O
in,IN,O
that,DT,O
context,NN,O
reference,NN,O
was,VBD,O
made,VBN,O
to,TO,O
hasanbhai,VB,O
valibhai,JJ,O
qureshi,NN,O
supra,VBD,O
13,CD,O
in,IN,O
karimullah,NN,O
osan,JJ,O
khan,NN,O
supra,VBD,O
the,DT,O
court,NN,O
was,VBD,O
concerned,VBN,O
with,IN,O
the,DT,O
legality,NN,O
of,IN,O
the,DT,O
order,NN,O
passed,VBN,O
by,IN,O
the,DT,O
designated,JJ,O
court,NN,O
under,IN,O
the,DT,O
terrorist,NN,O
and,CC,O
disruptive,JJ,O
activities,NNS,O
prevention,NN,O
act,NN,O
1987,CD,O
for,IN,O
bomb,NN,O
blast,NN,O
case,NN,O
greater,JJR,O
bombay,NN,O
rejecting,VBG,O
the,DT,O
application,NN,O
filed,VBN,O
by,IN,O
the,DT,O
central,JJ,O
bureau,NN,O
of,IN,O
investigation,NN,O
for,IN,O
short,JJ,O
cbi,NN,O
under,IN,O
section,NN,O
216,CD,O
code,NN,O
of,IN,O
criminal,JJ,O
procedure,NN,O
for,IN,O
addition,NN,O
of,IN,O
the,DT,O
charges,NNS,O
punishable,JJ,O
under,IN,O
section,NN,O
302,CD,O
and,CC,O
other,JJ,O
charges,NNS,O
under,IN,O
the,DT,O
indian,JJ,O
penal,JJ,O
code,NN,O
and,CC,O
the,DT,O
explosives,NNS,O
act,VBP,O
read,VBN,O
with,IN,O
section,NN,O
120,CD,O
b,NN,O
indian,JJ,O
penal,JJ,O
code,NN,O
and,CC,O
also,RB,O
under,IN,O
section,NN,O
32,CD,O
of,IN,O
the,DT,O
terrorist,NN,O
and,CC,O
disruptive,JJ,O
activities,NNS,O
prevention,NN,O
act,NN,O
1987,CD,O
the,DT,O
designated,VBN,O
court,NN,O
framed,VBD,O
charges,NNS,O
in,IN,O
respect,NN,O
of,IN,O
certain,JJ,O
offences,NNS,O
and,CC,O
when,WRB,O
the,DT,O
cbi,NN,O
filed,VBD,O
an,DT,O
application,NN,O
for,IN,O
addition,NN,O
of,IN,O
the,DT,O
charge,NN,O
under,IN,O
section,NN,O
302,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
and,CC,O
other,JJ,O
offences,NNS,O
the,DT,O
designated,VBN,O
court,NN,O
rejected,VBD,O
the,DT,O
application,NN,O
as,IN,O
has,VBZ,O
been,VBN,O
indicated,VBN,O
earlier,RBR,O
in,IN,O
the,DT,O
said,VBD,O
context,NN,O
the,DT,O
court,NN,O
proceeded,VBD,O
to,TO,O
interpret,VB,O
the,DT,O
scope,NN,O
of,IN,O
section,NN,O
216,CD,O
code,NN,O
of,IN,O
criminal,JJ,O
procedure,NN,O
reference,NN,O
was,VBD,O
made,VBN,O
to,TO,O
the,DT,O
decisions,NNS,O
in,IN,O
jasvinder,NN,O
saini,NN,O
supra,NN,O
and,CC,O
thakur,NN,O
shah,NN,O
v,NN,O
king,VBG,O
emperor,NN,O
manu,NN,O
pr,NN,O
0025,CD,O
1943manu,CD,O
pr,NN,O
0025,CD,O
1943,CD,O
1942,CD,O
43,CD,O
70,CD,O
ia,NN,O
196,CD,O
1943,CD,O
56,CD,O
lw,NN,O
706,CD,O
air,NN,O
1943,CD,O
pc,NN,O
192,CD,O
proceeding,NN,O
further,RBR,O
it,PRP,O
has,VBZ,O
been,VBN,O
ruled,VBN,O
thus,RB,O
17,CD,O
section,NN,O
216,CD,O
code,NN,O
of,IN,O
criminal,JJ,O
procedure,NN,O
gives,VBZ,O
considerable,JJ,O
power,NN,O
to,TO,O
the,DT,O
trial,NN,O
court,NN,O
that,WDT,O
is,VBZ,O
even,RB,O
after,IN,O
the,DT,O
completion,NN,O
of,IN,O
evidence,NN,O
arguments,NNS,O
heard,NN,O
and,CC,O
the,DT,O
judgment,NN,O
reserved,VBD,O
it,PRP,O
can,MD,O
alter,VB,O
and,CC,O
add,VB,O
to,TO,O
any,DT,O
charge,NN,O
subject,NN,O
to,TO,O
the,DT,O
conditions,NNS,O
mentioned,VBD,O
therein,IN,O
the,DT,O
expressions,NNS,O
at,IN,O
any,DT,O
time,NN,O
and,CC,O
before,IN,O
the,DT,O
judgment,NN,O
is,VBZ,O
pronounced,VBN,O
would,MD,O
indicate,VB,O
that,IN,O
the,DT,O
power,NN,O
is,VBZ,O
very,RB,O
wide,JJ,O
and,CC,O
can,MD,O
be,VB,O
exercised,VBN,O
in,IN,O
appropriate,JJ,O
cases,NNS,O
in,IN,O
the,DT,O
interest,NN,O
of,IN,O
justice,NN,O
but,CC,O
at,IN,O
the,DT,O
same,JJ,O
time,NN,O
the,DT,O
courts,NNS,O
should,MD,O
also,RB,O
see,VB,O
that,IN,O
its,PRP$,O
orders,NNS,O
would,MD,O
not,RB,O
cause,VB,O
any,DT,O
prejudice,NN,O
to,TO,O
the,DT,O
accused,VBN,O
18,CD,O
section,NN,O
216,CD,O
code,NN,O
of,IN,O
criminal,JJ,O
procedure,NN,O
confers,NNS,O
jurisdiction,NN,O
on,IN,O
all,DT,O
courts,NNS,O
including,VBG,O
the,DT,O
designated,JJ,O
courts,NNS,O
to,TO,O
alter,VB,O
or,CC,O
add,VB,O
to,TO,O
any,DT,O
charge,NN,O
framed,VBN,O
earlier,RBR,O
at,IN,O
any,DT,O
time,NN,O
before,IN,O
the,DT,O
judgment,NN,O
is,VBZ,O
pronounced,VBN,O
and,CC,O
sub,JJ,O
sections,NNS,O
2,CD,O
to,TO,O
5,CD,O
prescribe,NN,O
the,DT,O
procedure,NN,O
which,WDT,O
has,VBZ,O
to,TO,O
be,VB,O
followed,VBN,O
after,IN,O
that,DT,O
addition,NN,O
or,CC,O
alteration,NN,O
needless,NN,O
to,TO,O
say,VB,O
the,DT,O
courts,NNS,O
can,MD,O
exercise,VB,O
the,DT,O
power,NN,O
of,IN,O
addition,NN,O
or,CC,O
modification,NN,O
of,IN,O
charges,NNS,O
under,IN,O
section,NN,O
216,CD,O
code,NN,O
of,IN,O
criminal,JJ,O
procedure,NN,O
only,RB,O
when,WRB,O
there,EX,O
exists,VBZ,O
some,DT,O
material,NN,O
before,IN,O
the,DT,O
court,NN,O
which,WDT,O
has,VBZ,O
some,DT,O
connection,NN,O
or,CC,O
link,NN,O
with,IN,O
the,DT,O
charges,NNS,O
sought,VBN,O
to,TO,O
be,VB,O
amended,VBN,O
added,JJ,O
or,CC,O
modified,VBN,O
in,IN,O
other,JJ,O
words,NNS,O
alteration,NN,O
or,CC,O
addition,NN,O
of,IN,O
a,DT,O
charge,NN,O
must,MD,O
be,VB,O
for,IN,O
an,DT,O
offence,NN,O
made,VBN,O
out,RP,O
by,IN,O
the,DT,O
evidence,NN,O
recorded,VBD,O
during,IN,O
the,DT,O
course,NN,O
of,IN,O
trial,NN,O
before,IN,O
the,DT,O
court,NN,O
see,VBP,O
harihar,JJ,O
chakravarty,NN,O
v,NN,O
state,NN,O
of,IN,O
wb,NN,O
supra,NN,O
merely,RB,O
because,IN,O
the,DT,O
charges,NNS,O
are,VBP,O
altered,VBN,O
after,IN,O
conclusion,NN,O
of,IN,O
the,DT,O
trial,NN,O
that,IN,O
itself,PRP,O
will,MD,O
not,RB,O
lead,VB,O
to,TO,O
the,DT,O
conclusion,NN,O
that,IN,O
it,PRP,O
has,VBZ,O
resulted,VBN,O
in,IN,O
prejudice,NN,O
to,TO,O
the,DT,O
accused,VBN,O
because,IN,O
sufficient,JJ,O
safeguards,NNS,O
have,VBP,O
been,VBN,O
built,VBN,O
in,IN,O
section,NN,O
216,CD,O
code,NN,O
of,IN,O
criminal,JJ,O
procedure,NN,O
and,CC,O
other,JJ,O
related,JJ,O
provisions,NNS,O
14,CD,O
at,IN,O
this,DT,O
juncture,NN,O
we,PRP,O
have,VBP,O
to,TO,O
appropriately,RB,O
recapitulate,VB,O
the,DT,O
principles,NNS,O
stated,VBN,O
in,IN,O
harihar,NN,O
chakravarty,NN,O
supra,NN,O
in,IN,O
the,DT,O
said,VBD,O
case,NN,O
a,DT,O
complaint,NN,O
was,VBD,O
filed,VBN,O
charging,VBG,O
the,DT,O
appellant,NN,O
and,CC,O
another,DT,O
for,IN,O
the,DT,O
offences,NNS,O
punishable,JJ,O
under,IN,O
sections,NNS,O
409,CD,O
406,CD,O
477,CD,O
and,CC,O
114,CD,O
of,IN,O
the,DT,O
indian,JJ,O
penal,JJ,O
code,NN,O
the,DT,O
complainant,NN,O
and,CC,O
his,PRP$,O
witnesses,NNS,O
were,VBD,O
examined,VBN,O
and,CC,O
on,IN,O
the,DT,O
basis,NN,O
of,IN,O
said,VBD,O
evidence,NN,O
the,DT,O
learned,JJ,O
magistrate,NN,O
had,VBD,O
framed,VBN,O
a,DT,O
charge,NN,O
under,IN,O
section,NN,O
409,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
against,IN,O
the,DT,O
appellant,JJ,O
the,DT,O
appellant,NN,O
entered,VBD,O
upon,IN,O
his,PRP$,O
defence,NN,O
and,CC,O
after,IN,O
the,DT,O
trial,NN,O
the,DT,O
magistrate,NN,O
acquitted,VBD,O
the,DT,O
appellant,NN,O
and,CC,O
the,DT,O
other,JJ,O
accused,VBN,O
under,IN,O
section,NN,O
409,CD,O
indian,JJ,O
penal,JJ,O
code,NN,O
the,DT,O
complainant,NN,O
filed,VBD,O
a,DT,O
criminal,JJ,O
revision,NN,O
before,IN,O
the,DT,O
high,JJ,O
court,NN,O
which,WDT,O
set,VBD,O
aside,RP,O
the,DT,O
order,NN,O
of,IN,O
acquittal,JJ,O
and,CC,O
remanded,VBD,O
the,DT,O
matter,NN,O
to,TO,O
the,DT,O
magistrate,NN,O
for,IN,O
decision,NN,O
for,IN,O
amendment,NN,O
of,IN,O
the,DT,O
charge,NN,O
by,IN,O
examining,VBG,O
appropriate,JJ,O
evidence,NN,O
the,DT,O
said,VBD,O
order,NN,O
was,VBD,O
the,DT,O
subject,JJ,O
matter,NN,O
of,IN,O
assail,NN,O
before,IN,O
this,DT,O
court,NN,O
this,DT,O
court,NN,O
addressing,VBG,O
to,TO,O
the,DT,O
merits,NNS,O
of,IN,O
the,DT,O
case,NN,O
opined,VBD,O
thus,RB,O
8,CD,O
this,DT,O
was,VBD,O
a,DT,O
private,JJ,O
prosecution,NN,O
in,IN,O
which,WDT,O
the,DT,O
complainant,NN,O
came,VBD,O
forward,RB,O
with,IN,O
a,DT,O
story,NN,O
that,IN,O
the,DT,O
never,RB,O
ordered,VBN,O
the,DT,O
appellant,NN,O
to,TO,O
purchase,VB,O
these,DT,O
shares,NNS,O
and,CC,O
that,DT,O
therefore,VBD,O
the,DT,O
shares,NNS,O
did,VBD,O
not,RB,O
belong,VB,O
to,TO,O
him,PRP,O
and,CC,O
he,PRP,O
had,VBD,O
no,DT,O
interest,NN,O
in,IN,O
them,PRP,O
or,CC,O
title,VB,O
to,TO,O
them,PRP,O
in,IN,O
fact,NN,O
his,PRP$,O
case,NN,O
was,VBD,O
that,IN,O
the,DT,O
shares,NNS,O
were,VBD,O
never,RB,O
purchased,VBN,O
by,IN,O
the,DT,O
appellant,NN,O
under,IN,O
his,PRP$,O
instructions,NNS,O
all,DT,O
that,WDT,O
was,VBD,O
found,VBN,O
to,TO,O
be,VB,O
false,JJ,O
and,CC,O
it,PRP,O
was,VBD,O
found,VBN,O
that,IN,O
he,PRP,O
did,VBD,O
order,NN,O
them,PRP,O
to,TO,O
be,VB,O
purchased,VBN,O
and,CC,O
that,IN,O
therefore,VBD,O
the,DT,O
shares,NNS,O
were,VBD,O
his,PRP$,O
the,DT,O
order,NN,O
which,WDT,O
was,VBD,O
made,VBN,O
by,IN,O
the,DT,O
learned,JJ,O
judge,NN,O
in,IN,O
effect,NN,O
meant,NN,O
that,IN,O
the,DT,O
complainant,NN,O
should,MD,O
abandon,VB,O
his,PRP$,O
original,JJ,O
story,NN,O
to,TO,O
lay,VB,O
claim,NN,O
to,TO,O
the,DT,O
shares,NNS,O
and,CC,O
prosecute,VB,O
the,DT,O
appellant,NN,O
for,IN,O
another,DT,O
and,CC,O
distinct,JJ,B-LEGAL
offence,NN,I-LEGAL
which,WDT,O
could,MD,O
only,RB,O
arise,VB,O
on,IN,O
a,DT,O
different,JJ,O
set,NN,O
of,IN,O
facts,NNS,O
coming,VBG,O
into,IN,O
existence,NN,O
after,IN,O
the,DT,O
purchase,NN,O
of,IN,O
the,DT,O
shares,NNS,O
the,DT,O
appellant,NN,O
might,MD,O
or,CC,O
might,MD,O
not,RB,O
be,VB,O
guilty,JJ,O
of,IN,O
this,DT,O
other,JJ,O
offence,NN,O
but,CC,O
he,PRP,O
is,VBZ,O
certainly,RB,O
innocent,JJ,O
of,IN,O
the,DT,O
offence,NN,O
with,IN,O
which,WDT,O
he,PRP,O
was,VBD,O
charged,VBN,O
and,CC,O
for,IN,O
which,WDT,O
he,PRP,O
was,VBD,O
fully,RB,O
tried,VBN,O
and,CC,O
therefore,RB,O
he,PRP,O
is,VBZ,O
entitled,VBN,O
to,TO,O
an,DT,O
acquittal,NN,O
and,CC,O
the,DT,O
learned,JJ,O
judge,NN,O
had,VBD,O
no,DT,O
power,NN,O
to,TO,O
set,VB,O
aside,RP,O
that,DT,O
order,NN,O
so,RB,O
long,RB,O
as,IN,O
he,PRP,O
agreed,VBD,O
as,IN,O
he,PRP,O
did,VBD,O
that,IN,O
the,DT,O
appellant,NN,O
was,VBD,O
not,RB,O
guilty,JJ,O
of,IN,O
the,DT,O
offence,NN,O
with,IN,O
